5.701951527595520020e+01,6.451295001295001441e+01
5.704835462570190430e+01,6.451295001295001441e+01
5.708309555053710938e+01,6.402007252007251736e+01
5.711297845840454102e+01,6.402007252007251736e+01
5.714776945114135742e+01,6.373685573685573758e+01
5.717590165138244629e+01,6.373685573685573758e+01
5.721060109138488770e+01,6.426418026418026841e+01
5.724096751213073730e+01,6.426418026418026841e+01
5.727473402023315430e+01,6.388668738668738456e+01
5.730179262161254883e+01,6.388668738668738456e+01
5.733864164352416992e+01,6.406708106708107664e+01
5.736785244941711426e+01,6.406708106708107664e+01
5.741967320442199707e+01,6.481313131313130782e+01
5.744797420501708984e+01,6.481313131313130782e+01
5.748157072067260742e+01,6.384589484589483988e+01
5.750399994850158691e+01,6.384589484589483988e+01
5.754443573951721191e+01,6.460748510748510398e+01
5.756657814979553223e+01,6.460748510748510398e+01
5.761593842506408691e+01,6.457938357938358820e+01
5.765255522727966309e+01,6.457938357938358820e+01
5.769555830955505371e+01,6.387982387982388133e+01
5.773892092704772949e+01,6.447707847707847861e+01
5.776748180389404297e+01,6.447707847707847861e+01
5.780278873443603516e+01,6.433423983423983827e+01
5.783100914955139160e+01,6.433423983423983827e+01
5.788376688957214355e+01,6.425589225589226317e+01
5.791559314727783203e+01,6.425589225589226317e+01
5.794503617286682129e+01,6.487529137529138268e+01
5.797054147720336914e+01,6.487529137529138268e+01
5.800883078575134277e+01,6.405905205905206401e+01
5.803621983528137207e+01,6.405905205905206401e+01
5.807411646842956543e+01,6.428101528101528572e+01
5.810004973411560059e+01,6.428101528101528572e+01
5.813700103759765625e+01,6.463908313908314085e+01
5.816293334960937500e+01,6.463908313908314085e+01
5.820130419731140137e+01,6.388552188552188227e+01
5.822775983810424805e+01,6.388552188552188227e+01
5.826596832275390625e+01,6.440973840973840936e+01
5.829159140586853027e+01,6.440973840973840936e+01
5.834649944305419922e+01,6.429344729344730069e+01
5.837256956100463867e+01,6.429344729344730069e+01
5.840850043296813965e+01,6.402602952602951802e+01
5.843269562721252441e+01,6.402602952602951802e+01
5.847243762016296387e+01,6.446283346283347271e+01
5.850036168098449707e+01,6.446283346283347271e+01
5.853606390953063965e+01,6.403095053095053402e+01
5.855921125411987305e+01,6.403095053095053402e+01
5.860021567344665527e+01,6.383760683760684174e+01
5.862210798263549805e+01,6.383760683760684174e+01
5.866481113433837891e+01,6.469865319865319009e+01
5.868620038032531738e+01,6.469865319865319009e+01
5.873346757888793945e+01,6.361745661745661806e+01
5.876541256904602051e+01,6.361745661745661806e+01
5.880943393707275391e+01,6.402007252007251736e+01
5.883414936065673828e+01,6.402007252007251736e+01
5.887347006797790527e+01,6.456008806008806289e+01
5.889734888076782227e+01,6.456008806008806289e+01
5.893717837333679199e+01,6.393084693084693271e+01
5.896246957778930664e+01,6.393084693084693271e+01
5.900119304656982422e+01,6.404532504532504333e+01
5.903036069869995117e+01,6.404532504532504333e+01
5.907001113891601562e+01,6.417948717948718240e+01
5.910518264770507812e+01,6.417948717948718240e+01
5.913049650192260742e+01,6.438914788914789256e+01
5.915649986267089844e+01,6.438914788914789256e+01
5.920969009399414062e+01,6.417016317016317828e+01
5.928030395507812500e+01,6.423387723387723724e+01
5.931923484802246094e+01,6.423387723387723724e+01
